,df_index,facility_title,address,google_latitude,google_longitude,yandex_latitude,yandex_longitude,distance_km,yandex_address,yandex_precision,facility_type
732,2073,Язвинский ФАП,"ул. Колхозная, 17, 211250, д. Язвино, Шумилинский р-н, Витебская обл.",55.2688843,29.6986198,55.259654,29.740892,2.8682072495178725,"Беларусь, Витебская область, Шумилинский район, Светлосельский сельсовет, деревня Язвино, Колхозная улица, 17",exact,
733,823,Кошевичский ФАП,"ул. Центральная, 1а, 225765, д. Кошевичи, Пинский р-н, Брестская обл.",52.13739770000001,26.114269,52.173286,26.003865,8.523689804789406,"Беларусь, Брестская область, Пинский район, Оховский сельсовет, деревня Кошевичи, Центральная улица, 1А",exact,
734,1588,Селищанский ФАП,"ул. Интернациональная, 2, аг. Селище, Вилейский р-н, Минская обл.",54.4952891,26.9159327,54.357552,27.081924,18.704656612583868,"Беларусь, Минская область, Вилейский район, Вязынский сельсовет, агрогородок Селище, Интернациональная улица, 2",exact,
735,620,Заходский ФАП,"ул. Школьная, 20, 247507, д. Заходы, Речицкий р-н, Гомельская обл.",52.3664905,30.42401409999999,52.177958,29.871516,43.04278138928812,"Беларусь, Гомельская область, Речицкий район, Защёбьевский сельсовет, агрогородок Защёбье, Школьная улица, 20",exact,
736,981,Лучайский ФАП,"211875, д. Лучай, Поставский р-н, Витебская обл.",55.0905825,27.118667,55.090706,27.117857,0.05334201850789152,"Беларусь, Витебская область, Поставский район, Новосёлковский сельсовет, деревня Лучай",other,
737,28,Бабировский ФАП,"Кирова, 52, 213879, д. Бабирово, Глусский р-н, Могилевская обл.",52.9046221,28.686698,53.037153,28.552664,17.254867304337242,"Беларусь, Могилёвская область, Глусский район, Заволочицкий сельсовет, деревня Бабирово, улица Кирова, 52",exact,
738,1629,Слабожанский ФАП,"247612, д. Слабожанка, Хойникский р-н, Гомельская обл.",51.9175106,29.7350464,51.916288,29.736536,0.17005654176639243,"Беларусь, Гомельская область, Хойникский район, Алексичский сельсовет, деревня Слабожанка",other,
739,1370,Пластокский ФАП,"ул. Центральная, 24, 223826, д. Пласток, Любанский р-н, Минская обл.",52.7927867,28.1448667,52.794074,28.147218,0.21327062550649487,"Беларусь, Минская область, Любанский район, Осовецкий сельсовет, деревня Пласток, Центральная улица, 24",exact,
740,1694,Стайковский ФАП,"ул. Мирная, 10, 225315, д. Стайки, Барановичский р-н, Брестская обл.",53.1340838,26.0493043,53.255367,26.180042,16.053845079886635,"Беларусь, Брестская область, Барановичский район, Столовичский сельсовет, деревня Стайки, Мирная улица, 10",exact,
741,350,Городецкий ФАП,"213952, д. Городец, Кировский р-н, Могилевская обл.",53.4048713,29.4959184,53.399712,29.493856,0.5897553226559566,"Беларусь, Могилёвская область, Кировский район, Боровицкий сельсовет, деревня Городец",other,
742,317,Гневчицкий ФАП,"ул. Центральная, 6г/2, 225816, д. Гневчицы, Ивановский р-н, Брестская обл.",52.0611079,25.5478636,52.03794,25.516439,3.354746835564743,"Беларусь, Брестская область, Ивановский район, Рудский сельсовет, деревня Гневчицы, Центральная улица, 6",number,
